Input feed cut file input-unit/ppe-omni-7.205Ghz-rhcp.cut, CF(dB)=-0.20, complex field for theta,phi degrees
    THETA    PHI        POL-1,real         POL-1,imag         POL-2,real         POL-2,imag
  101.00   120.00       1.798784E-01       6.299854E-01      -5.630974E-02       1.690958E-02
  102.00   120.00       1.999801E-01       6.137039E-01      -5.514477E-02       1.879402E-02
  103.00   120.00       2.206527E-01       6.005504E-01      -5.428086E-02       2.032847E-02
  104.00   120.00       2.409553E-01       5.906578E-01      -5.361679E-02       2.104369E-02
  105.00   120.00       2.599086E-01       5.838823E-01      -5.285934E-02       2.051809E-02
  106.00   120.00       2.766762E-01       5.798227E-01      -5.154302E-02       1.845357E-02
  107.00   120.00       2.904872E-01       5.778323E-01      -4.908785E-02       1.471866E-02
  108.00   120.00       3.007968E-01       5.770882E-01      -4.485971E-02       9.387919E-03
  109.00   120.00       3.072971E-01       5.766424E-01      -3.823930E-02       2.753035E-03
  110.00   120.00       3.099167E-01       5.754854E-01      -2.869684E-02      -4.687990E-03
  111.00   120.00       3.089300E-01       5.726272E-01      -1.584439E-02      -1.225857E-02
  112.00   120.00       3.047987E-01       5.671460E-01       4.996596E-04      -1.915396E-02
  113.00   120.00       2.982577E-01       5.582757E-01       2.027722E-02      -2.450383E-02
  114.00   120.00       2.902398E-01       5.454634E-01       4.317337E-02      -2.744481E-02
  115.00   120.00       2.817946E-01       5.284199E-01       6.861476E-02      -2.720083E-02
  116.00   120.00       2.741097E-01       5.071618E-01       9.581543E-02      -2.314578E-02
  117.00   120.00       2.682728E-01       4.820209E-01       1.238034E-01      -1.487953E-02
  118.00   120.00       2.652989E-01       4.536385E-01       1.514995E-01      -2.269681E-03
  119.00   120.00       2.660071E-01       4.229310E-01       1.777948E-01       1.452054E-02
  120.00   120.00       2.709464E-01       3.910285E-01       2.016370E-01       3.503035E-02
  121.00   120.00       2.803279E-01       3.591911E-01       2.221121E-01       5.851681E-02
  122.00   120.00       2.940508E-01       3.287112E-01       2.385272E-01       8.403120E-02
  123.00   120.00       3.116119E-01       3.008149E-01       2.504561E-01       1.104518E-01
  124.00   120.00       3.322108E-01       2.765545E-01       2.577802E-01       1.365895E-01
  125.00   120.00       3.547894E-01       2.567278E-01       2.606950E-01       1.612725E-01
  126.00   120.00       3.781170E-01       2.418144E-01       2.596907E-01       1.834344E-01
  127.00   120.00       4.008874E-01       2.319477E-01       2.555061E-01       2.021900E-01
  128.00   120.00       4.218715E-01       2.268853E-01       2.490770E-01       2.169034E-01
  129.00   120.00       4.398625E-01       2.260963E-01       2.414201E-01       2.272106E-01
  130.00   120.00       4.539592E-01       2.287560E-01       2.336002E-01       2.330465E-01
  131.00   120.00       4.635078E-01       2.338522E-01       2.266154E-01       2.346264E-01
  132.00   120.00       4.681632E-01       2.402690E-01       2.213330E-01       2.324124E-01
  133.00   120.00       4.678932E-01       2.468869E-01       2.184273E-01       2.270591E-01
  134.00   120.00       4.629737E-01       2.526258E-01       2.183565E-01       2.193515E-01
  135.00   120.00       4.539166E-01       2.565929E-01       2.213258E-01       2.101319E-01
  136.00   120.00       4.414362E-01       2.580781E-01       2.273043E-01       2.002325E-01
  137.00   120.00       4.263766E-01       2.566156E-01       2.360505E-01       1.904125E-01
  138.00   120.00       4.096229E-01       2.519634E-01       2.471245E-01       1.813101E-01
  139.00   120.00       3.920598E-01       2.441405E-01       2.599730E-01       1.734033E-01
  140.00   120.00       3.744960E-01       2.333828E-01       2.739546E-01       1.669924E-01
  141.00   120.00       3.576164E-01       2.200622E-01       2.884090E-01       1.621935E-01
  142.00   120.00       3.419570E-01       2.047256E-01       3.026919E-01       1.589510E-01
  143.00   120.00       3.278845E-01       1.879773E-01       3.162263E-01       1.570578E-01
  144.00   120.00       3.155950E-01       1.704499E-01       3.285317E-01       1.561858E-01
  145.00   120.00       3.051250E-01       1.527606E-01       3.392461E-01       1.559210E-01
  146.00   120.00       2.963708E-01       1.354734E-01       3.481361E-01       1.558002E-01
  147.00   120.00       2.891159E-01       1.190719E-01       3.550979E-01       1.553466E-01
  148.00   120.00       2.830665E-01       1.039511E-01       3.601468E-01       1.541022E-01
  149.00   120.00       2.778620E-01       9.035772E-02       3.634096E-01       1.516542E-01
  150.00   120.00       2.731401E-01       7.847789E-02       3.650954E-01       1.476562E-01
  151.00   120.00       2.685366E-01       6.837541E-02       3.654790E-01       1.418412E-01
  152.00   120.00       2.637158E-01       6.002375E-02       3.648768E-01       1.340294E-01
  153.00   120.00       2.583872E-01       5.332139E-02       3.636246E-01       1.241298E-01
  154.00   120.00       2.523169E-01       4.810913E-02       3.620573E-01       1.121359E-01
  155.00   120.00       2.453336E-01       4.418791E-02       3.604918E-01       9.811886E-02
  156.00   120.00       2.373304E-01       4.133578E-02       3.592133E-01       8.221667E-02
  157.00   120.00       2.282685E-01       3.931127E-02       3.584732E-01       6.461333E-02
  158.00   120.00       2.181485E-01       3.791349E-02       3.584514E-01       4.556242E-02
  159.00   120.00       2.070433E-01       3.692727E-02       3.593011E-01       2.531654E-02
  160.00   120.00       1.950434E-01       3.615648E-02       3.611074E-01       4.161393E-03
  161.00   120.00       1.822921E-01       3.545302E-02       3.639146E-01      -1.761700E-02
  162.00   120.00       1.689475E-01       3.469243E-02       3.677168E-01      -3.973333E-02
  163.00   120.00       1.551825E-01       3.378236E-02       3.724671E-01      -6.191272E-02
  164.00   120.00       1.411775E-01       3.266154E-02       3.780831E-01      -8.389656E-02
  165.00   120.00       1.271132E-01       3.129751E-02       3.844532E-01      -1.054467E-01
  166.00   120.00       1.131662E-01       2.968337E-02       3.914430E-01      -1.263484E-01
  167.00   120.00       9.950427E-02       2.783409E-02       3.989018E-01      -1.464112E-01
  168.00   120.00       8.628356E-02       2.578245E-02       4.066682E-01      -1.654697E-01
  169.00   120.00       7.364671E-02       2.357499E-02       4.145755E-01      -1.833827E-01
  170.00   120.00       6.172170E-02       2.126814E-02       4.224564E-01      -2.000318E-01
  171.00   120.00       5.062148E-02       1.892453E-02       4.301474E-01      -2.153195E-01
  172.00   120.00       4.044418E-02       1.660979E-02       4.374917E-01      -2.291673E-01
  173.00   120.00       3.127376E-02       1.438961E-02       4.443429E-01      -2.415129E-01
  174.00   120.00       2.318089E-02       1.232735E-02       4.505666E-01      -2.523083E-01
  175.00   120.00       1.622405E-02       1.048197E-02       4.560428E-01      -2.615170E-01
  176.00   120.00       1.045059E-02       8.906342E-03       4.606673E-01      -2.691123E-01
  177.00   120.00       5.897886E-03       7.645924E-03       4.643525E-01      -2.750749E-01
  178.00   120.00       2.594319E-03       6.737731E-03       4.670286E-01      -2.793915E-01
  179.00   120.00       5.601096E-04       6.209550E-03       4.686442E-01      -2.820532E-01
  180.00   120.00      -1.921381E-04       6.079482E-03       4.691661E-01      -2.830549E-01
    0.00   125.00      -7.188553E-01       1.944476E+00      -8.465028E-03       1.931875E-02
    1.00   125.00      -7.186500E-01       1.943770E+00      -8.698769E-03       1.947783E-02
    2.00   125.00      -7.183391E-01       1.941184E+00      -8.752481E-03       1.970649E-02
    3.00   125.00      -7.179119E-01       1.936728E+00      -8.630333E-03       1.999934E-02
    4.00   125.00      -7.173474E-01       1.930417E+00      -8.339556E-03       2.035050E-02
    5.00   125.00      -7.166146E-01       1.922274E+00      -7.890129E-03       2.075367E-02
    6.00   125.00      -7.156728E-01       1.912328E+00      -7.294498E-03       2.120229E-02
    7.00   125.00      -7.144720E-01       1.900613E+00      -6.567276E-03       2.168958E-02
    8.00   125.00      -7.129535E-01       1.887170E+00      -5.724934E-03       2.220869E-02
    9.00   125.00      -7.110503E-01       1.872047E+00      -4.785517E-03       2.275290E-02
   10.00   125.00      -7.086877E-01       1.855297E+00      -3.768390E-03       2.331576E-02
   11.00   125.00      -7.057838E-01       1.836981E+00      -2.694053E-03       2.389138E-02
   12.00   125.00      -7.022496E-01       1.817166E+00      -1.584033E-03       2.447459E-02
   13.00   125.00      -6.979902E-01       1.795929E+00      -4.608975E-04       2.506120E-02
   14.00   125.00      -6.929043E-01       1.773353E+00       6.516219E-04       2.564816E-02
   15.00   125.00      -6.868855E-01       1.749532E+00       1.728370E-03       2.623360E-02
   16.00   125.00      -6.798221E-01       1.724572E+00       2.742381E-03       2.681681E-02
   17.00   125.00      -6.715987E-01       1.698590E+00       3.664397E-03       2.739797E-02
   18.00   125.00      -6.620967E-01       1.671717E+00       4.462311E-03       2.797763E-02
   19.00   125.00      -6.511962E-01       1.644105E+00       5.100621E-03       2.855593E-02
   20.00   125.00      -6.387782E-01       1.615922E+00       5.539975E-03       2.913146E-02
   21.00   125.00      -6.247282E-01       1.587361E+00       5.736912E-03       2.969978E-02
   22.00   125.00      -6.089309E-01       1.558639E+00       5.643166E-03       3.025177E-02
   23.00   125.00      -5.913084E-01       1.530003E+00       5.208754E-03       3.077114E-02
   24.00   125.00      -5.717827E-01       1.501728E+00       4.379925E-03       3.123228E-02
   25.00   125.00      -5.503322E-01       1.474133E+00       3.105670E-03       3.159664E-02
   26.00   125.00      -5.269103E-01       1.447521E+00       1.328937E-03       3.181668E-02
   27.00   125.00      -5.015828E-01       1.422262E+00      -9.926508E-04       3.182527E-02
   28.00   125.00      -4.744520E-01       1.398729E+00      -3.893915E-03       3.154079E-02
   29.00   125.00      -4.456883E-01       1.377304E+00      -7.393893E-03       3.086613E-02
   30.00   125.00      -4.155385E-01       1.358357E+00      -1.149014E-02       2.969050E-02
   31.00   125.00      -3.843315E-01       1.342241E+00      -1.615298E-02       2.789315E-02
   32.00   125.00      -3.524800E-01       1.329259E+00      -2.132019E-02       2.534901E-02
   33.00   125.00      -3.204755E-01       1.319668E+00      -2.689421E-02       2.193584E-02
   34.00   125.00      -2.888845E-01       1.313600E+00      -3.273505E-02       1.754583E-02
   35.00   125.00      -2.583274E-01       1.311101E+00      -3.866657E-02       1.209404E-02
   36.00   125.00      -2.294550E-01       1.312083E+00      -4.447639E-02       5.532262E-03
   37.00   125.00      -2.029436E-01       1.316325E+00      -4.992470E-02      -2.137640E-03
   38.00   125.00      -1.793595E-01       1.323412E+00      -5.475250E-02      -1.086034E-02
   39.00   125.00      -1.592701E-01       1.332826E+00      -5.870169E-02      -2.050751E-02
   40.00   125.00      -1.431025E-01       1.343902E+00      -6.153065E-02      -3.088152E-02
   41.00   125.00      -1.311385E-01       1.355888E+00      -6.303633E-02      -4.171557E-02
   42.00   125.00      -1.234627E-01       1.367930E+00      -6.307630E-02      -5.267872E-02
   43.00   125.00      -1.199765E-01       1.379181E+00      -6.158915E-02      -6.339568E-02
   44.00   125.00      -1.203689E-01       1.388831E+00      -5.861158E-02      -7.346587E-02
   45.00   125.00      -1.241367E-01       1.396163E+00      -5.428881E-02      -8.249321E-02
   46.00   125.00      -1.306150E-01       1.400613E+00      -4.887619E-02      -9.011920E-02
   47.00   125.00      -1.390251E-01       1.401809E+00      -4.273004E-02      -9.605781E-02
   48.00   125.00      -1.485464E-01       1.399623E+00      -3.628702E-02      -1.001288E-01
   49.00   125.00      -1.583544E-01       1.394115E+00      -3.003143E-02      -1.022825E-01
   50.00   125.00      -1.677394E-01       1.385588E+00      -2.445277E-02      -1.026192E-01
   51.00   125.00      -1.761370E-01       1.374509E+00      -1.999821E-02      -1.013892E-01
   52.00   125.00      -1.831865E-01       1.361457E+00      -1.702261E-02      -9.897870E-02
   53.00   125.00      -1.887554E-01       1.347041E+00      -1.574347E-02      -9.587794E-02
   54.00   125.00      -1.929488E-01       1.331836E+00      -1.620664E-02      -9.263516E-02
   55.00   125.00      -1.960260E-01       1.316249E+00      -1.827153E-02      -8.978989E-02
   56.00   125.00      -1.984046E-01       1.300514E+00      -2.161201E-02      -8.781605E-02
   57.00   125.00      -2.005183E-01       1.284623E+00      -2.574782E-02      -8.705248E-02
   58.00   125.00      -2.027566E-01       1.268351E+00      -3.010166E-02      -8.764871E-02
   59.00   125.00      -2.053317E-01       1.251262E+00      -3.406186E-02      -8.953781E-02
   60.00   125.00      -2.082479E-01       1.232821E+00      -3.706880E-02      -9.242947E-02
   61.00   125.00      -2.111811E-01       1.212442E+00      -3.870414E-02      -9.583177E-02
   62.00   125.00      -2.135688E-01       1.189662E+00      -3.875026E-02      -9.911603E-02
   63.00   125.00      -2.145944E-01       1.164238E+00      -3.724680E-02      -1.015955E-01
   64.00   125.00      -2.132958E-01       1.136242E+00      -3.450236E-02      -1.026266E-01
   65.00   125.00      -2.086922E-01       1.106119E+00      -3.106978E-02      -1.017126E-01
   66.00   125.00      -1.999688E-01       1.074717E+00      -2.768019E-02      -9.859325E-02
   67.00   125.00      -1.865117E-01       1.043160E+00      -2.515178E-02      -9.330820E-02
   68.00   125.00      -1.681680E-01       1.012823E+00      -2.426075E-02      -8.621934E-02
   69.00   125.00      -1.452357E-01       9.851359E-01      -2.562463E-02      -7.798625E-02
   70.00   125.00      -1.184962E-01       9.614172E-01      -2.959008E-02      -6.949397E-02
   71.00   125.00      -8.919248E-02       9.427102E-01      -3.615460E-02      -6.174123E-02
