Theta,Phi,Gain
79,175,-1.63
80,175,-1.49
81,175,-1.25
82,175,-0.96
83,175,-0.65
84,175,-0.35
85,175,-0.09
86,175,0.11
87,175,0.25
88,175,0.35
89,175,0.40
90,175,0.41
91,175,0.39
92,175,0.34
93,175,0.24
94,175,0.11
95,175,-0.07
96,175,-0.28
97,175,-0.56
98,175,-0.89
99,175,-1.28
100,175,-1.75
101,175,-2.30
102,175,-2.91
103,175,-3.60
104,175,-4.34
105,175,-5.11
106,175,-5.83
107,175,-6.45
108,175,-6.94
109,175,-7.27
110,175,-7.46
111,175,-7.61
112,175,-7.77
113,175,-8.03
114,175,-8.45
115,175,-9.10
116,175,-10.03
117,175,-11.24
118,175,-12.79
119,175,-14.63
120,175,-16.30
121,175,-16.85
122,175,-16.01
123,175,-14.62
124,175,-13.40
125,175,-12.58
126,175,-12.24
127,175,-12.35
128,175,-12.92
129,175,-14.01
130,175,-15.79
131,175,-18.31
132,175,-20.76
133,175,-20.96
134,175,-19.09
135,175,-17.08
136,175,-15.67
137,175,-15.00
138,175,-15.06
139,175,-15.69
140,175,-16.73
141,175,-18.11
142,175,-19.64
143,175,-20.65
144,175,-20.19
145,175,-18.79
146,175,-17.57
147,175,-16.96
148,175,-16.55
149,175,-15.49
150,175,-13.68
151,175,-11.84
152,175,-10.37
153,175,-9.26
154,175,-8.39
155,175,-7.71
156,175,-7.12
157,175,-6.51
158,175,-5.80
159,175,-5.00
160,175,-4.15
161,175,-3.30
162,175,-2.47
163,175,-1.74
164,175,-1.14
165,175,-0.68
166,175,-0.30
167,175,0.03
168,175,0.37
169,175,0.74
170,175,1.14
171,175,1.55
172,175,1.92
173,175,2.19
174,175,2.34
175,175,2.36
176,175,2.28
177,175,2.12
178,175,1.95
179,175,1.83
180,175,1.80
0,176,16.81
1,176,16.65
2,176,16.09
3,176,15.21
4,176,14.09
5,176,12.92
6,176,11.94
7,176,11.34
8,176,11.06
9,176,10.83
10,176,10.40
11,176,9.66
12,176,8.54
13,176,7.11
14,176,5.58
15,176,4.29
16,176,3.56
17,176,3.26
18,176,3.01
19,176,2.51
20,176,1.60
21,176,0.27
22,176,-1.36
23,176,-2.96
24,176,-3.85
25,176,-3.65
26,176,-2.66
27,176,-1.47
28,176,-0.40
29,176,0.43
30,176,0.97
31,176,1.21
32,176,1.08
33,176,0.60
34,176,-0.24
35,176,-1.37
36,176,-2.65
37,176,-3.79
38,176,-4.39
39,176,-4.35
40,176,-3.96
41,176,-3.53
42,176,-3.25
43,176,-3.17
44,176,-3.25
45,176,-3.46
46,176,-3.73
47,176,-4.01
48,176,-4.25
49,176,-4.41
50,176,-4.54
51,176,-4.64
52,176,-4.73
53,176,-4.85
54,176,-5.03
55,176,-5.30
56,176,-5.65
57,176,-6.09
58,176,-6.55
59,176,-6.93
60,176,-7.07
61,176,-6.79
62,176,-6.05
63,176,-5.04
64,176,-3.93
65,176,-2.90
66,176,-2.01
67,176,-1.30
68,176,-0.78
69,176,-0.43
70,176,-0.22
71,176,-0.16
72,176,-0.23
73,176,-0.42
74,176,-0.69
75,176,-1.00
76,176,-1.30
77,176,-1.53
78,176,-1.65
79,176,-1.63
80,176,-1.49
81,176,-1.25
82,176,-0.96
83,176,-0.65
84,176,-0.35
85,176,-0.09
86,176,0.11
87,176,0.25
88,176,0.35
89,176,0.40
90,176,0.41
91,176,0.39
92,176,0.34
93,176,0.24
94,176,0.11
95,176,-0.07
96,176,-0.28
97,176,-0.56
98,176,-0.89
99,176,-1.28
100,176,-1.75
101,176,-2.30
102,176,-2.91
103,176,-3.60
104,176,-4.34
105,176,-5.11
106,176,-5.83
107,176,-6.45
108,176,-6.94
109,176,-7.27
110,176,-7.46
111,176,-7.61
112,176,-7.77
113,176,-8.03
114,176,-8.45
115,176,-9.10
116,176,-10.03
117,176,-11.24
118,176,-12.79
119,176,-14.63
120,176,-16.30
121,176,-16.85
122,176,-16.01
123,176,-14.62
124,176,-13.40
125,176,-12.58
126,176,-12.24
127,176,-12.35
128,176,-12.92
129,176,-14.01
130,176,-15.79
131,176,-18.31
132,176,-20.76
133,176,-20.96
134,176,-19.09
135,176,-17.08
136,176,-15.67
137,176,-15.00
138,176,-15.06
139,176,-15.69
140,176,-16.73
141,176,-18.11
142,176,-19.64
143,176,-20.65
144,176,-20.19
145,176,-18.79
146,176,-17.57
147,176,-16.96
148,176,-16.55
149,176,-15.49
150,176,-13.68
151,176,-11.84
152,176,-10.37
153,176,-9.26
154,176,-8.39
155,176,-7.71
156,176,-7.12
157,176,-6.51
158,176,-5.80
159,176,-5.00
160,176,-4.15
161,176,-3.30
162,176,-2.47
163,176,-1.74
164,176,-1.14
165,176,-0.68
166,176,-0.30
167,176,0.03
168,176,0.37
169,176,0.74
170,176,1.14
171,176,1.55
172,176,1.92
173,176,2.19
174,176,2.34
175,176,2.36
176,176,2.28
177,176,2.12
178,176,1.95
179,176,1.83
180,176,1.80
0,177,16.81
1,177,16.65
2,177,16.09
3,177,15.21
4,177,14.09
5,177,12.92
6,177,11.94
7,177,11.34
8,177,11.06
9,177,10.83
10,177,10.40
11,177,9.66
12,177,8.54
13,177,7.11
14,177,5.58
15,177,4.29
16,177,3.56
17,177,3.26
18,177,3.01
19,177,2.51
20,177,1.60
21,177,0.27
22,177,-1.36
23,177,-2.96
24,177,-3.85
25,177,-3.65
26,177,-2.66
27,177,-1.47
28,177,-0.40
29,177,0.43
30,177,0.97
31,177,1.21
32,177,1.08
33,177,0.60
34,177,-0.24
35,177,-1.37
36,177,-2.65
37,177,-3.79
38,177,-4.39
39,177,-4.35
40,177,-3.96
41,177,-3.53
42,177,-3.25
43,177,-3.17
44,177,-3.25
45,177,-3.46
46,177,-3.73
47,177,-4.01
48,177,-4.25
49,177,-4.41
50,177,-4.54
51,177,-4.64
52,177,-4.73
53,177,-4.85
54,177,-5.03
55,177,-5.30
56,177,-5.65
57,177,-6.09
58,177,-6.55
59,177,-6.93
60,177,-7.07
61,177,-6.79
62,177,-6.05
63,177,-5.04
64,177,-3.93
65,177,-2.90
66,177,-2.01
67,177,-1.30
68,177,-0.78
69,177,-0.43
70,177,-0.22
71,177,-0.16
72,177,-0.23
73,177,-0.42
74,177,-0.69
75,177,-1.00
76,177,-1.30
77,177,-1.53
78,177,-1.65
79,177,-1.63
80,177,-1.49
81,177,-1.25
82,177,-0.96
83,177,-0.65
84,177,-0.35
85,177,-0.09
86,177,0.11
87,177,0.25
88,177,0.35
89,177,0.40
90,177,0.41
91,177,0.39
92,177,0.34
93,177,0.24
94,177,0.11
95,177,-0.07
96,177,-0.28
97,177,-0.56
98,177,-0.89
99,177,-1.28
100,177,-1.75
101,177,-2.30
102,177,-2.91
103,177,-3.60
104,177,-4.34
105,177,-5.11
106,177,-5.83
107,177,-6.45
108,177,-6.94
109,177,-7.27
110,177,-7.46
111,177,-7.61
112,177,-7.77
113,177,-8.03
114,177,-8.45
115,177,-9.10
116,177,-10.03
117,177,-11.24
118,177,-12.79
119,177,-14.63
120,177,-16.30
121,177,-16.85
122,177,-16.01
123,177,-14.62
124,177,-13.40
125,177,-12.58
126,177,-12.24
127,177,-12.35
128,177,-12.92
129,177,-14.01
130,177,-15.79
131,177,-18.31
132,177,-20.76
133,177,-20.96
134,177,-19.09
135,177,-17.08
136,177,-15.67
137,177,-15.00
138,177,-15.06
139,177,-15.69
140,177,-16.73
141,177,-18.11
142,177,-19.64
143,177,-20.65
144,177,-20.19
145,177,-18.79
146,177,-17.57
147,177,-16.96
148,177,-16.55
149,177,-15.49
150,177,-13.68
151,177,-11.84
152,177,-10.37
153,177,-9.26
154,177,-8.39
155,177,-7.71
156,177,-7.12
157,177,-6.51
158,177,-5.80
159,177,-5.00
160,177,-4.15
161,177,-3.30
162,177,-2.47
163,177,-1.74
164,177,-1.14
165,177,-0.68
166,177,-0.30
167,177,0.03
168,177,0.37
169,177,0.74
170,177,1.14
171,177,1.55
172,177,1.92
173,177,2.19
174,177,2.34
175,177,2.36
176,177,2.28
177,177,2.12
178,177,1.95
179,177,1.83
180,177,1.80
0,178,16.81
1,178,16.65
2,178,16.09
3,178,15.21
4,178,14.09
5,178,12.92
6,178,11.94
7,178,11.34
8,178,11.06
9,178,10.83
10,178,10.40
11,178,9.66
12,178,8.54
13,178,7.11
14,178,5.58
15,178,4.29
16,178,3.56
17,178,3.26
18,178,3.01
19,178,2.51
20,178,1.60
21,178,0.27
22,178,-1.36
23,178,-2.96
24,178,-3.85
25,178,-3.65
26,178,-2.66
27,178,-1.47
28,178,-0.40
29,178,0.43
30,178,0.97
31,178,1.21
32,178,1.08
33,178,0.60
34,178,-0.24
35,178,-1.37
36,178,-2.65
37,178,-3.79
38,178,-4.39
39,178,-4.35
40,178,-3.96
41,178,-3.53
42,178,-3.25
43,178,-3.17
44,178,-3.25
45,178,-3.46
46,178,-3.73
47,178,-4.01
48,178,-4.25
49,178,-4.41
50,178,-4.54
51,178,-4.64
52,178,-4.73
53,178,-4.85
54,178,-5.03
55,178,-5.30
56,178,-5.65
57,178,-6.09
58,178,-6.55
59,178,-6.93
60,178,-7.07
61,178,-6.79
62,178,-6.05
63,178,-5.04
64,178,-3.93
65,178,-2.90
66,178,-2.01
67,178,-1.30
68,178,-0.78
69,178,-0.43
70,178,-0.22
71,178,-0.16
72,178,-0.23
73,178,-0.42
74,178,-0.69
75,178,-1.00
76,178,-1.30
77,178,-1.53
78,178,-1.65
79,178,-1.63
80,178,-1.49
81,178,-1.25
82,178,-0.96
83,178,-0.65
84,178,-0.35
85,178,-0.09
86,178,0.11
87,178,0.25
88,178,0.35
89,178,0.40
90,178,0.41
91,178,0.39
92,178,0.34
93,178,0.24
94,178,0.11
95,178,-0.07
96,178,-0.28
97,178,-0.56
98,178,-0.89
99,178,-1.28
100,178,-1.75
101,178,-2.30
102,178,-2.91
103,178,-3.60
104,178,-4.34
105,178,-5.11
106,178,-5.83
107,178,-6.45
108,178,-6.94
109,178,-7.27
110,178,-7.46
111,178,-7.61
112,178,-7.77
113,178,-8.03
114,178,-8.45
115,178,-9.10
116,178,-10.03
117,178,-11.24
118,178,-12.79
119,178,-14.63
120,178,-16.30
121,178,-16.85
122,178,-16.01
123,178,-14.62
124,178,-13.40
125,178,-12.58
126,178,-12.24
127,178,-12.35
128,178,-12.92
129,178,-14.01
130,178,-15.79
131,178,-18.31
132,178,-20.76
133,178,-20.96
134,178,-19.09
135,178,-17.08
136,178,-15.67
137,178,-15.00
138,178,-15.06
139,178,-15.69
140,178,-16.73
141,178,-18.11
142,178,-19.64
143,178,-20.65
144,178,-20.19
145,178,-18.79
146,178,-17.57
147,178,-16.96
148,178,-16.55
149,178,-15.49
150,178,-13.68
151,178,-11.84
152,178,-10.37
153,178,-9.26
154,178,-8.39
155,178,-7.71
156,178,-7.12
157,178,-6.51
158,178,-5.80
159,178,-5.00
160,178,-4.15
161,178,-3.30
162,178,-2.47
163,178,-1.74
164,178,-1.14
165,178,-0.68
166,178,-0.30
167,178,0.03
168,178,0.37
169,178,0.74
170,178,1.14
171,178,1.55
172,178,1.92
173,178,2.19
174,178,2.34
175,178,2.36
176,178,2.28
177,178,2.12
178,178,1.95
179,178,1.83
180,178,1.80
0,179,16.81
1,179,16.65
2,179,16.09
3,179,15.21
4,179,14.09
5,179,12.92
6,179,11.94
7,179,11.34
8,179,11.06
9,179,10.83
10,179,10.40
11,179,9.66
12,179,8.54
13,179,7.11
14,179,5.58
15,179,4.29
16,179,3.56
17,179,3.26
18,179,3.01
19,179,2.51
20,179,1.60
21,179,0.27
22,179,-1.36
23,179,-2.96
24,179,-3.85
25,179,-3.65
26,179,-2.66
27,179,-1.47
28,179,-0.40
29,179,0.43
30,179,0.97
31,179,1.21
32,179,1.08
33,179,0.60
34,179,-0.24
35,179,-1.37
36,179,-2.65
37,179,-3.79
38,179,-4.39
39,179,-4.35
40,179,-3.96
41,179,-3.53
42,179,-3.25
43,179,-3.17
44,179,-3.25
45,179,-3.46
46,179,-3.73
47,179,-4.01
48,179,-4.25
49,179,-4.41
50,179,-4.54
51,179,-4.64
52,179,-4.73
53,179,-4.85
54,179,-5.03
55,179,-5.30
56,179,-5.65
57,179,-6.09
58,179,-6.55
59,179,-6.93
60,179,-7.07
61,179,-6.79
62,179,-6.05
63,179,-5.04
64,179,-3.93
65,179,-2.90
66,179,-2.01
67,179,-1.30
68,179,-0.78
69,179,-0.43
70,179,-0.22
71,179,-0.16
72,179,-0.23
73,179,-0.42
74,179,-0.69
75,179,-1.00
76,179,-1.30
77,179,-1.53
78,179,-1.65
79,179,-1.63
80,179,-1.49
81,179,-1.25
82,179,-0.96
83,179,-0.65
84,179,-0.35
85,179,-0.09
86,179,0.11
87,179,0.25
88,179,0.35
89,179,0.40
90,179,0.41
91,179,0.39
92,179,0.34
93,179,0.24
94,179,0.11
95,179,-0.07
96,179,-0.28
97,179,-0.56
98,179,-0.89
99,179,-1.28
100,179,-1.75
101,179,-2.30
102,179,-2.91
103,179,-3.60
104,179,-4.34
105,179,-5.11
106,179,-5.83
107,179,-6.45
108,179,-6.94
109,179,-7.27
110,179,-7.46
111,179,-7.61
112,179,-7.77
113,179,-8.03
114,179,-8.45
115,179,-9.10
116,179,-10.03
117,179,-11.24
118,179,-12.79
119,179,-14.63
120,179,-16.30
121,179,-16.85
122,179,-16.01
123,179,-14.62
124,179,-13.40
125,179,-12.58
126,179,-12.24
127,179,-12.35
128,179,-12.92
129,179,-14.01
130,179,-15.79
131,179,-18.31
132,179,-20.76
133,179,-20.96
134,179,-19.09
135,179,-17.08
136,179,-15.67
137,179,-15.00
138,179,-15.06
139,179,-15.69
140,179,-16.73
141,179,-18.11
142,179,-19.64
143,179,-20.65
144,179,-20.19
145,179,-18.79
146,179,-17.57
147,179,-16.96
148,179,-16.55
149,179,-15.49
150,179,-13.68
151,179,-11.84
152,179,-10.37
153,179,-9.26
154,179,-8.39
155,179,-7.71
156,179,-7.12
157,179,-6.51
158,179,-5.80
159,179,-5.00
160,179,-4.15
161,179,-3.30
162,179,-2.47
163,179,-1.74
164,179,-1.14
165,179,-0.68
166,179,-0.30
167,179,0.03
168,179,0.37
169,179,0.74
170,179,1.14
171,179,1.55
172,179,1.92
173,179,2.19
174,179,2.34
175,179,2.36
176,179,2.28
177,179,2.12
178,179,1.95
179,179,1.83
180,179,1.80
0,180,16.81
1,180,16.65
2,180,16.09
3,180,15.21
4,180,14.09
5,180,12.92
6,180,11.94
7,180,11.34
8,180,11.06
9,180,10.83
10,180,10.40
11,180,9.66
12,180,8.54
13,180,7.11
14,180,5.58
15,180,4.29
16,180,3.56
17,180,3.26
18,180,3.01
19,180,2.51
20,180,1.60
21,180,0.27
22,180,-1.36
23,180,-2.96
24,180,-3.85
25,180,-3.65
26,180,-2.66
27,180,-1.47
28,180,-0.40
29,180,0.43
30,180,0.97
31,180,1.21
32,180,1.08
33,180,0.60
34,180,-0.24
35,180,-1.37
36,180,-2.65
37,180,-3.79
38,180,-4.39
39,180,-4.35
40,180,-3.96
41,180,-3.53
42,180,-3.25
43,180,-3.17
44,180,-3.25
45,180,-3.46
46,180,-3.73
47,180,-4.01
48,180,-4.25
49,180,-4.41
50,180,-4.54
51,180,-4.64
52,180,-4.73
53,180,-4.85
54,180,-5.03
55,180,-5.30
56,180,-5.65
57,180,-6.09
58,180,-6.55
59,180,-6.93
60,180,-7.07
61,180,-6.79
62,180,-6.05
63,180,-5.04
64,180,-3.93
65,180,-2.90
66,180,-2.01
67,180,-1.30
68,180,-0.78
69,180,-0.43
70,180,-0.22
71,180,-0.16
72,180,-0.23
73,180,-0.42
74,180,-0.69
75,180,-1.00
76,180,-1.30
77,180,-1.53
78,180,-1.65
79,180,-1.63
80,180,-1.49
81,180,-1.25
82,180,-0.96
83,180,-0.65
84,180,-0.35
85,180,-0.09
86,180,0.11
87,180,0.25
88,180,0.35
89,180,0.40
90,180,0.41
91,180,0.39
92,180,0.34
93,180,0.24
94,180,0.11
95,180,-0.07
96,180,-0.28
97,180,-0.56
98,180,-0.89
99,180,-1.28
100,180,-1.75
101,180,-2.30
102,180,-2.91
103,180,-3.60
104,180,-4.34
105,180,-5.11
106,180,-5.83
107,180,-6.45
108,180,-6.94
109,180,-7.27
110,180,-7.46
111,180,-7.61
112,180,-7.77
113,180,-8.03
114,180,-8.45
115,180,-9.10
116,180,-10.03
117,180,-11.24
118,180,-12.79
119,180,-14.63
120,180,-16.30
121,180,-16.85
122,180,-16.01
123,180,-14.62
124,180,-13.40
125,180,-12.58
126,180,-12.24
127,180,-12.35
128,180,-12.92
129,180,-14.01
130,180,-15.79
131,180,-18.31
132,180,-20.76
133,180,-20.96
134,180,-19.09
135,180,-17.08
136,180,-15.67
137,180,-15.00
138,180,-15.06
139,180,-15.69
140,180,-16.73
141,180,-18.11
142,180,-19.64
143,180,-20.65
144,180,-20.19
145,180,-18.79
146,180,-17.57
147,180,-16.96
148,180,-16.55
149,180,-15.49
150,180,-13.68
151,180,-11.84
152,180,-10.37
153,180,-9.26
154,180,-8.39
155,180,-7.71
156,180,-7.12
157,180,-6.51
158,180,-5.80
159,180,-5.00
160,180,-4.15
161,180,-3.30
162,180,-2.47
163,180,-1.74
164,180,-1.14
165,180,-0.68
166,180,-0.30
167,180,0.03
168,180,0.37
169,180,0.74
170,180,1.14
171,180,1.55
172,180,1.92
173,180,2.19
174,180,2.34
175,180,2.36
176,180,2.28
177,180,2.12
178,180,1.95
179,180,1.83
180,180,1.80
0,181,16.81
1,181,16.65
2,181,16.09
3,181,15.21
4,181,14.09
5,181,12.92
6,181,11.94
7,181,11.34
8,181,11.06
9,181,10.83
10,181,10.40
11,181,9.66
12,181,8.54
13,181,7.11
14,181,5.58
15,181,4.29
16,181,3.56
17,181,3.26
18,181,3.01
19,181,2.51
20,181,1.60
21,181,0.27
22,181,-1.36
23,181,-2.96
24,181,-3.85
25,181,-3.65
26,181,-2.66
27,181,-1.47
28,181,-0.40
29,181,0.43
30,181,0.97
31,181,1.21
32,181,1.08
33,181,0.60
34,181,-0.24
35,181,-1.37
36,181,-2.65
37,181,-3.79
38,181,-4.39
39,181,-4.35
40,181,-3.96
41,181,-3.53
42,181,-3.25
43,181,-3.17
44,181,-3.25
45,181,-3.46
46,181,-3.73
47,181,-4.01
48,181,-4.25
49,181,-4.41
50,181,-4.54
51,181,-4.64
52,181,-4.73
53,181,-4.85
54,181,-5.03
55,181,-5.30
56,181,-5.65
57,181,-6.09
58,181,-6.55
59,181,-6.93
60,181,-7.07
61,181,-6.79
62,181,-6.05
63,181,-5.04
64,181,-3.93
65,181,-2.90
66,181,-2.01
67,181,-1.30
68,181,-0.78
69,181,-0.43
70,181,-0.22
71,181,-0.16
72,181,-0.23
73,181,-0.42
74,181,-0.69
75,181,-1.00
76,181,-1.30
77,181,-1.53
78,181,-1.65
79,181,-1.63
80,181,-1.49
81,181,-1.25
82,181,-0.96
83,181,-0.65
84,181,-0.35
85,181,-0.09
86,181,0.11
87,181,0.25
88,181,0.35
89,181,0.40
90,181,0.41
91,181,0.39
92,181,0.34
93,181,0.24
94,181,0.11
95,181,-0.07
96,181,-0.28
97,181,-0.56
98,181,-0.89
99,181,-1.28
100,181,-1.75
101,181,-2.30
102,181,-2.91
103,181,-3.60
104,181,-4.34
105,181,-5.11
106,181,-5.83
107,181,-6.45
108,181,-6.94
109,181,-7.27
110,181,-7.46
111,181,-7.61
112,181,-7.77
113,181,-8.03
114,181,-8.45
115,181,-9.10
116,181,-10.03
117,181,-11.24
118,181,-12.79
119,181,-14.63
120,181,-16.30
121,181,-16.85
122,181,-16.01
123,181,-14.62
124,181,-13.40
125,181,-12.58
126,181,-12.24
127,181,-12.35
128,181,-12.92
129,181,-14.01
130,181,-15.79
131,181,-18.31
132,181,-20.76
133,181,-20.96
134,181,-19.09
135,181,-17.08
136,181,-15.67
137,181,-15.00
138,181,-15.06
139,181,-15.69
140,181,-16.73
141,181,-18.11
142,181,-19.64
143,181,-20.65
144,181,-20.19
145,181,-18.79
146,181,-17.57
147,181,-16.96
148,181,-16.55
149,181,-15.49
150,181,-13.68
151,181,-11.84
152,181,-10.37
153,181,-9.26
154,181,-8.39
155,181,-7.71
156,181,-7.12
157,181,-6.51
158,181,-5.80
159,181,-5.00
160,181,-4.15
161,181,-3.30
162,181,-2.47
163,181,-1.74
164,181,-1.14
165,181,-0.68
166,181,-0.30
167,181,0.03
168,181,0.37
169,181,0.74
170,181,1.14
171,181,1.55
172,181,1.92
173,181,2.19
174,181,2.34
175,181,2.36
176,181,2.28
177,181,2.12
178,181,1.95
179,181,1.83
180,181,1.80
0,182,16.81
1,182,16.65
2,182,16.09
3,182,15.21
4,182,14.09
5,182,12.92
6,182,11.94
7,182,11.34
8,182,11.06
9,182,10.83
10,182,10.40
11,182,9.66
12,182,8.54
13,182,7.11
14,182,5.58
15,182,4.29
16,182,3.56
17,182,3.26
18,182,3.01
19,182,2.51
20,182,1.60
21,182,0.27
22,182,-1.36
23,182,-2.96
24,182,-3.85
25,182,-3.65
26,182,-2.66
27,182,-1.47
28,182,-0.40
29,182,0.43
30,182,0.97
31,182,1.21
32,182,1.08
33,182,0.60
34,182,-0.24
35,182,-1.37
36,182,-2.65
37,182,-3.79
38,182,-4.39
39,182,-4.35
40,182,-3.96
41,182,-3.53
42,182,-3.25
43,182,-3.17
44,182,-3.25
45,182,-3.46
46,182,-3.73
47,182,-4.01
48,182,-4.25
49,182,-4.41
50,182,-4.54
51,182,-4.64
52,182,-4.73
53,182,-4.85
54,182,-5.03
55,182,-5.30
56,182,-5.65
57,182,-6.09
58,182,-6.55
59,182,-6.93
60,182,-7.07
61,182,-6.79
62,182,-6.05
63,182,-5.04
64,182,-3.93
65,182,-2.90
66,182,-2.01
67,182,-1.30
68,182,-0.78
69,182,-0.43
70,182,-0.22
71,182,-0.16
72,182,-0.23
73,182,-0.42
74,182,-0.69
75,182,-1.00
76,182,-1.30
77,182,-1.53
78,182,-1.65
79,182,-1.63
80,182,-1.49
81,182,-1.25
82,182,-0.96
83,182,-0.65
84,182,-0.35
85,182,-0.09
86,182,0.11
87,182,0.25
88,182,0.35
89,182,0.40
90,182,0.41
91,182,0.39
92,182,0.34
93,182,0.24
94,182,0.11
95,182,-0.07
96,182,-0.28
97,182,-0.56
98,182,-0.89
99,182,-1.28
100,182,-1.75
101,182,-2.30
102,182,-2.91
103,182,-3.60
104,182,-4.34
105,182,-5.11
106,182,-5.83
107,182,-6.45
108,182,-6.94
109,182,-7.27
110,182,-7.46
111,182,-7.61
112,182,-7.77
113,182,-8.03
114,182,-8.45
115,182,-9.10
116,182,-10.03
117,182,-11.24
118,182,-12.79
119,182,-14.63
120,182,-16.30
121,182,-16.85
122,182,-16.01
123,182,-14.62
124,182,-13.40
125,182,-12.58
126,182,-12.24
127,182,-12.35
128,182,-12.92
129,182,-14.01
130,182,-15.79
131,182,-18.31
132,182,-20.76
133,182,-20.96
134,182,-19.09
135,182,-17.08
136,182,-15.67
137,182,-15.00
138,182,-15.06
139,182,-15.69
140,182,-16.73
141,182,-18.11
142,182,-19.64
143,182,-20.65
144,182,-20.19
145,182,-18.79
146,182,-17.57
147,182,-16.96
148,182,-16.55
149,182,-15.49
150,182,-13.68
151,182,-11.84
152,182,-10.37
153,182,-9.26
154,182,-8.39
155,182,-7.71
156,182,-7.12
157,182,-6.51
158,182,-5.80
159,182,-5.00
160,182,-4.15
161,182,-3.30
162,182,-2.47
163,182,-1.74
164,182,-1.14
165,182,-0.68
166,182,-0.30
167,182,0.03
168,182,0.37
169,182,0.74
170,182,1.14
171,182,1.55
172,182,1.92
173,182,2.19
174,182,2.34
175,182,2.36
176,182,2.28
177,182,2.12
178,182,1.95
179,182,1.83
180,182,1.80
0,183,16.81
1,183,16.65
2,183,16.09
3,183,15.21
4,183,14.09
5,183,12.92
6,183,11.94
7,183,11.34
8,183,11.06
9,183,10.83
10,183,10.40
11,183,9.66
12,183,8.54
13,183,7.11
14,183,5.58
15,183,4.29
16,183,3.56
17,183,3.26
18,183,3.01
19,183,2.51
20,183,1.60
21,183,0.27
22,183,-1.36
23,183,-2.96
24,183,-3.85
25,183,-3.65
26,183,-2.66
27,183,-1.47
28,183,-0.40
29,183,0.43
30,183,0.97
31,183,1.21
32,183,1.08
33,183,0.60
34,183,-0.24
35,183,-1.37
36,183,-2.65
37,183,-3.79
38,183,-4.39
39,183,-4.35
40,183,-3.96
41,183,-3.53
42,183,-3.25
43,183,-3.17
44,183,-3.25
45,183,-3.46
46,183,-3.73
47,183,-4.01
48,183,-4.25
49,183,-4.41
50,183,-4.54
51,183,-4.64
52,183,-4.73
53,183,-4.85
54,183,-5.03
55,183,-5.30
56,183,-5.65
57,183,-6.09
58,183,-6.55
59,183,-6.93
60,183,-7.07
61,183,-6.79
62,183,-6.05
63,183,-5.04
64,183,-3.93
65,183,-2.90
66,183,-2.01
67,183,-1.30
68,183,-0.78
69,183,-0.43
70,183,-0.22
71,183,-0.16
72,183,-0.23
73,183,-0.42
74,183,-0.69
75,183,-1.00
76,183,-1.30
77,183,-1.53
78,183,-1.65
79,183,-1.63
80,183,-1.49
81,183,-1.25
82,183,-0.96
83,183,-0.65
84,183,-0.35
85,183,-0.09
86,183,0.11
87,183,0.25
88,183,0.35
89,183,0.40
90,183,0.41
91,183,0.39
92,183,0.34
93,183,0.24
94,183,0.11
95,183,-0.07
96,183,-0.28
97,183,-0.56
98,183,-0.89
99,183,-1.28
100,183,-1.75
101,183,-2.30
102,183,-2.91
103,183,-3.60
104,183,-4.34
105,183,-5.11
106,183,-5.83
107,183,-6.45
108,183,-6.94
109,183,-7.27
110,183,-7.46
111,183,-7.61
112,183,-7.77
113,183,-8.03
114,183,-8.45
115,183,-9.10
116,183,-10.03
117,183,-11.24
118,183,-12.79
119,183,-14.63
120,183,-16.30
121,183,-16.85
122,183,-16.01
123,183,-14.62
124,183,-13.40
125,183,-12.58
126,183,-12.24
127,183,-12.35
128,183,-12.92
129,183,-14.01
130,183,-15.79
131,183,-18.31
132,183,-20.76
133,183,-20.96
134,183,-19.09
135,183,-17.08
136,183,-15.67
137,183,-15.00
138,183,-15.06
139,183,-15.69
140,183,-16.73
141,183,-18.11
142,183,-19.64
143,183,-20.65
144,183,-20.19
145,183,-18.79
146,183,-17.57
147,183,-16.96
148,183,-16.55
149,183,-15.49
150,183,-13.68
151,183,-11.84
152,183,-10.37
